File,Exp,Placuta,Trat,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err
994,7,2,matrice,3.1941,0.6548,15.8211,0.3953,51.6249,0.5167,0.0285,0.0167,0.7745,0.0238,< LOD,0.0167,2.586,0.0271,5.1864,0.0307,0.3848,0.0078,0.0133,0.0086,0.0061,0.0052,0.0874,0.0054,4.0051,0.0279,0.0046,0.0038,0.0065,0.0012,0.0048,0.0008,0.0089,0.0009,0.0011,0.0005,0.0015,0.0008,< LOD,0.0003,0.0137,0.0008,0.0197,0.0008,0.0031,0.0005,0.0158,0.0008,0.0006,0.0004,< LOD,0.0013,< LOD,0.0008,0.001,0.001,< LOD,0.0015,< LOD,0.0012,0.004,0.003,0.003,0.0028,0.0768,0.0099,< LOD,0.0131,0.0213,0.0159,< LOD,0.0002,< LOD,0.0051,< LOD,0.0022,,,,,< LOD,0.0012,< LOD,0.0014,0.0022,0.0014,< LOD,0.0016,0.0011,0.0009,0.0009,0.0008
995,7,3,pict\negru,2.3447,0.82,9.7938,0.3318,33.5382,0.4029,0.0559,0.0216,0.4176,0.02,0.1434,0.0207,1.5608,0.0217,7.1957,0.0357,0.273,0.0076,< LOD,0.0097,0.0079,0.0064,15.0955,0.0697,3.1748,0.0316,0.086,0.0033,0.0133,0.0015,0.0097,0.0012,0.0141,0.0012,0.0011,0.0005,0.0017,0.0009,< LOD,0.0003,0.0116,0.0008,0.0301,0.0013,0.0041,0.0007,0.0235,0.0013,0.0009,0.0005,< LOD,0.0013,< LOD,0.0008,,,< LOD,0.0013,< LOD,0.0013,0.0063,0.0028,< LOD,0.0028,0.0742,0.0099,< LOD,0.0127,0.0311,0.0152,< LOD,0.0003,< LOD,0.006,< LOD,0.0024,,,< LOD,0.0006,< LOD,0.0014,< LOD,0.0015,0.0025,0.0019,< LOD,0.0017,< LOD,0.001,< LOD,0.0014
996,7,3,pict\negru,2.8706,0.845,11.3081,0.3565,37.8566,0.4324,0.0448,0.0217,0.8652,0.0256,0.1056,0.0202,1.7433,0.0229,7.7071,0.0372,0.2985,0.0078,< LOD,0.0099,0.012,0.0065,11.8992,0.0609,3.6795,0.0321,0.0692,0.0035,0.0125,0.0015,0.0096,0.0011,0.0144,0.0012,0.0011,0.0005,0.0016,0.0009,< LOD,0.0003,0.0136,0.0009,0.0299,0.0013,0.0042,0.0007,0.0223,0.0012,0.0011,0.0005,< LOD,0.0013,< LOD,0.0008,0.0012,0.001,,,0.0014,0.0013,< LOD,0.0027,< LOD,0.0029,0.0688,0.0092,< LOD,0.0125,0.0227,0.0151,< LOD,0.0003,< LOD,0.0061,< LOD,0.0023,< LOD,0.0019,,,< LOD,0.0013,< LOD,0.0014,< LOD,0.0016,< LOD,0.0017,< LOD,0.001,< LOD,0.0012
997,7,3,pict\negru,2.5364,0.8481,10.0969,0.3379,33.7894,0.405,0.0679,0.0219,0.4379,0.0203,0.1241,0.0205,1.5937,0.0219,7.341,0.0361,0.279,0.0077,< LOD,0.0102,< LOD,0.0066,15.3852,0.0703,3.2567,0.032,0.0881,0.0033,0.0127,0.0015,0.011,0.0012,0.0141,0.0013,0.0006,0.0005,0.0014,0.0008,< LOD,0.0003,0.0127,0.0009,0.0313,0.0014,0.0042,0.0007,0.0224,0.0013,0.0008,0.0005,< LOD,0.0013,< LOD,0.0008,0.0013,0.001,,,< LOD,0.0013,< LOD,0.0028,< LOD,0.0029,0.0741,0.0098,< LOD,0.0128,< LOD,0.0152,< LOD,0.0003,< LOD,0.0064,< LOD,0.0023,< LOD,0.0018,,,< LOD,0.0013,< LOD,0.0014,0.0019,0.0018,< LOD,0.0017,< LOD,0.001,< LOD,0.0014
998,7,3,pict\alb,1.8643,0.8031,7.4825,0.3123,24.6814,0.331,0.1079,0.0302,0.1726,0.0172,0.2525,0.0211,1.1079,0.017,24.3239,0.0672,0.2236,0.0082,0.0208,0.0105,0.0081,0.0056,0.0738,0.0062,3.7307,0.0332,0.0062,0.0038,0.0044,0.0009,0.0045,0.0008,0.0078,0.0009,0.0012,0.0005,0.0011,0.0007,< LOD,0.0003,0.0146,0.0009,0.0254,0.001,0.004,0.0007,0.0278,0.0014,0.0007,0.0005,< LOD,0.0013,< LOD,0.0007,,,,,< LOD,0.0012,0.0038,0.0033,< LOD,0.003,0.0497,0.0074,< LOD,0.0163,< LOD,0.0192,< LOD,0.0002,< LOD,0.0061,< LOD,0.0022,< LOD,0.0019,,,< LOD,0.0012,< LOD,0.0014,< LOD,0.0018,< LOD,0.0015,< LOD,0.0011,0.0008,0.0008
999,7,3,pict\alb,2.6641,0.7982,8.4676,0.3262,27.367,0.3503,0.0795,0.0295,0.2342,0.0184,0.2104,0.0208,1.2007,0.0179,23.4182,0.0659,0.2384,0.0085,< LOD,0.0105,0.0067,0.0056,0.0728,0.0062,3.6912,0.0327,0.008,0.0038,0.0048,0.0009,0.0038,0.0008,0.0081,0.0009,0.0011,0.0005,0.0013,0.0007,< LOD,0.0003,0.0142,0.0009,0.0236,0.001,0.0041,0.0007,0.0261,0.0013,0.0008,0.0005,< LOD,0.0013,< LOD,0.0007,0.0012,0.001,< LOD,0.0013,< LOD,0.0012,0.0109,0.0033,< LOD,0.0029,0.0484,0.0073,0.0235,0.0163,0.0231,0.019,< LOD,0.0003,< LOD,0.0062,< LOD,0.0021,,,,,< LOD,0.0012,< LOD,0.0014,0.0021,0.0017,< LOD,0.0015,< LOD,0.001,< LOD,0.0007
1000,7,3,pict\alb,2.7444,0.8157,8.2604,0.3236,26.5656,0.3429,0.0792,0.0298,0.2493,0.0183,0.225,0.0208,1.1237,0.0172,24.8445,0.068,0.2278,0.0084,< LOD,0.0099,0.007,0.0057,0.0705,0.0062,3.5604,0.0325,0.005,0.0037,0.0044,0.0008,0.0041,0.0008,0.0071,0.0009,0.0008,0.0005,0.0008,0.0007,< LOD,0.0003,0.0133,0.0009,0.0252,0.001,0.0035,0.0007,0.0241,0.0013,0.0015,0.0005,< LOD,0.0012,< LOD,0.0007,,,< LOD,0.0013,< LOD,0.0012,0.0074,0.0032,< LOD,0.003,0.0446,0.0069,< LOD,0.0163,< LOD,0.019,< LOD,0.0002,< LOD,0.0061,< LOD,0.0021,< LOD,0.0018,,,< LOD,0.0013,< LOD,0.0013,0.0025,0.0017,< LOD,0.0016,0.0018,0.0011,< LOD,0.0007
1001,7,3,lustru,2.9642,0.6957,14.8813,0.3873,48.2271,0.4948,0.0488,0.0182,1.3218,0.0294,< LOD,0.0174,2.2403,0.0253,6.1693,0.0334,0.3545,0.0077,0.0103,0.0088,0.013,0.0052,2.2878,0.0253,3.8061,0.0284,0.0167,0.0036,0.0084,0.0013,0.0062,0.0009,0.0097,0.001,0.0012,0.0005,0.0023,0.0009,< LOD,0.0003,0.0139,0.0009,0.02,0.0009,0.0031,0.0005,0.0164,0.0009,0.0007,0.0004,< LOD,0.0012,< LOD,0.0008,0.0016,0.001,,,< LOD,0.0013,0.0054,0.0032,< LOD,0.0028,0.0643,0.0102,< LOD,0.0138,< LOD,0.0166,< LOD,0.0002,< LOD,0.0054,< LOD,0.0023,,,,,< LOD,0.0013,< LOD,0.0015,0.0019,0.0016,< LOD,0.0017,< LOD,0.0009,< LOD,0.0009
1002,7,3,lustru,2.6276,0.7573,12.682,0.3653,41.7332,0.4557,0.0509,0.0196,1.0875,0.0273,0.0268,0.0187,1.9321,0.0237,6.5268,0.0342,0.3159,0.0077,< LOD,0.0092,0.0099,0.0058,7.2898,0.0465,3.5061,0.0295,0.047,0.0035,0.0095,0.0014,0.007,0.001,0.0105,0.0011,0.001,0.0005,0.0016,0.0008,< LOD,0.0003,0.0129,0.0009,0.0244,0.0011,0.0034,0.0006,0.0188,0.0011,0.0005,0.0005,< LOD,0.0013,< LOD,0.0008,,,< LOD,0.0014,0.0013,0.0013,0.0056,0.0029,0.003,0.0028,0.0752,0.0101,0.0196,0.0134,0.027,0.0159,< LOD,0.0003,< LOD,0.0059,< LOD,0.0023,,,< LOD,0.0007,< LOD,0.0013,< LOD,0.0014,0.0024,0.0016,< LOD,0.0017,0.0012,0.001,< LOD,0.001
1003,7,3,lustru,2.8299,0.7318,13.6639,0.3763,44.3444,0.4719,0.0637,0.0197,1.189,0.0284,< LOD,0.0183,2.0247,0.0242,6.4359,0.034,0.3388,0.0077,< LOD,0.009,0.0079,0.0057,5.5831,0.0402,3.6361,0.0292,0.0323,0.0035,0.0097,0.0014,0.0078,0.001,0.011,0.001,0.0012,0.0005,0.0013,0.0009,0.0004,0.0003,0.0142,0.0009,0.0226,0.001,0.0027,0.0005,0.0174,0.001,0.0009,0.0004,< LOD,0.0013,< LOD,0.0008,,,,,< LOD,0.0013,< LOD,0.0031,< LOD,0.0028,0.0722,0.0103,0.0143,0.0138,< LOD,0.0164,< LOD,0.0003,< LOD,0.0053,< LOD,0.0023,,,,,< LOD,0.0013,< LOD,0.0015,0.0024,0.0016,< LOD,0.0018,0.0016,0.0009,< LOD,0.001
1004,8,1,matrice,3.4626,0.7427,14.2758,0.3914,51.7416,0.5137,0.2055,0.0244,1.2259,0.0294,< LOD,0.018,2.3053,0.0258,10.0149,0.0429,0.3634,0.0082,0.014,0.0093,0.009,0.0055,0.0817,0.0056,4.3803,0.0309,0.0059,0.0039,0.0064,0.0011,0.0045,0.0008,0.0104,0.0009,0.0014,0.0005,0.0014,0.0007,0.0003,0.0003,0.0139,0.0008,0.0234,0.0009,0.0036,0.0005,0.0176,0.0008,0.0011,0.0005,< LOD,0.0013,< LOD,0.0008,0.0016,0.0011,,,< LOD,0.0011,0.0062,0.003,< LOD,0.003,0.0568,0.008,< LOD,0.0128,0.0178,0.0153,0.0003,0.0002,< LOD,0.0056,< LOD,0.002,,,,,< LOD,0.0013,< LOD,0.0014,0.0024,0.0015,< LOD,0.0015,0.0013,0.001,< LOD,0.0005
1005,8,1,matrice,2.6566,0.7151,14.6568,0.395,51.7748,0.5139,0.2008,0.0244,1.0723,0.0279,< LOD,0.0179,2.3025,0.0257,10.1746,0.0433,0.3764,0.0082,0.0092,0.009,< LOD,0.0051,0.0816,0.0055,4.3505,0.0309,0.0046,0.0039,0.0061,0.001,0.0051,0.0008,0.0103,0.0009,0.0013,0.0005,0.0023,0.0007,< LOD,0.0003,0.0149,0.0008,0.0228,0.0009,0.0032,0.0005,0.0179,0.0008,0.001,0.0005,< LOD,0.0012,< LOD,0.0009,< LOD,0.0011,< LOD,0.0014,< LOD,0.0011,< LOD,0.0029,< LOD,0.003,0.0507,0.0077,< LOD,0.0123,< LOD,0.0148,< LOD,0.0002,< LOD,0.0054,< LOD,0.0021,< LOD,0.0016,,,0.0012,0.0011,< LOD,0.0013,0.0023,0.0015,< LOD,0.0014,< LOD,0.0009,< LOD,0.0005
1006,8,1,matrice,3.1358,0.7416,14.5271,0.3941,50.804,0.5094,0.1952,0.0241,1.6286,0.0328,< LOD,0.0179,2.4047,0.0262,9.7073,0.0422,0.3781,0.0082,0.0143,0.0094,0.0158,0.0055,0.0888,0.0057,4.4752,0.0312,0.0076,0.004,0.0069,0.0011,0.0047,0.0008,0.0103,0.001,0.0014,0.0005,0.0021,0.0008,< LOD,0.0003,0.0144,0.0008,0.0222,0.0009,0.0034,0.0005,0.018,0.0008,0.0007,0.0005,< LOD,0.0013,< LOD,0.0009,,,< LOD,0.0014,< LOD,0.0011,0.0037,0.003,< LOD,0.003,0.0582,0.0081,< LOD,0.0126,0.021,0.0151,< LOD,0.0002,< LOD,0.0054,< LOD,0.0022,< LOD,0.0016,,,< LOD,0.0012,< LOD,0.0013,0.0015,0.0015,0.0017,0.0015,< LOD,0.0009,< LOD,0.0006
1007,8,2,lustru,3.3921,0.7385,15.6752,0.4091,56.379,0.5403,0.1861,0.0244,0.9648,0.0273,0.0249,0.0185,2.2808,0.026,10.3898,0.0438,0.3845,0.0083,0.0199,0.0094,0.0074,0.0053,0.0794,0.0053,4.2367,0.0305,0.0089,0.0039,0.0056,0.001,0.0046,0.0008,0.0095,0.0009,0.0012,0.0005,0.0015,0.0008,< LOD,0.0003,0.0147,0.0009,0.0219,0.0008,0.0033,0.0005,0.0149,0.0007,0.0007,0.0004,< LOD,0.0012,< LOD,0.0009,,,< LOD,0.0014,< LOD,0.0011,0.005,0.003,< LOD,0.003,0.0538,0.0073,< LOD,0.0122,< LOD,0.0146,< LOD,0.0002,< LOD,0.0054,< LOD,0.0021,,,,,< LOD,0.0014,< LOD,0.0014,0.0026,0.0016,< LOD,0.0015,< LOD,0.0009,< LOD,0.0003
1008,8,2,lustru,2.9271,0.7313,15.2775,0.4039,55.0235,0.5321,0.1849,0.0244,0.8113,0.0255,0.032,0.0185,2.2633,0.0258,10.5581,0.0441,0.3783,0.0083,0.0104,0.0095,0.0134,0.0055,0.0738,0.0053,4.2159,0.0305,< LOD,0.0038,0.0061,0.001,0.0051,0.0008,0.0097,0.0009,0.0014,0.0005,0.0017,0.0008,< LOD,0.0003,0.0142,0.0008,0.0216,0.0009,0.0025,0.0005,0.0153,0.0007,0.0015,0.0005,< LOD,0.0012,< LOD,0.0008,,,< LOD,0.0014,< LOD,0.0012,0.0042,0.003,< LOD,0.003,0.0491,0.0075,< LOD,0.0124,0.0155,0.015,< LOD,0.0002,< LOD,0.0051,< LOD,0.002,< LOD,0.0016,,,< LOD,0.0013,< LOD,0.0014,0.0019,0.0016,< LOD,0.0015,< LOD,0.0009,< LOD,0.0004
1009,8,2,lustru,2.925,0.7246,15.5326,0.4064,55.8082,0.5363,0.1892,0.0244,0.7261,0.0246,0.0434,0.0187,2.2593,0.0258,10.7066,0.0445,0.3698,0.0083,0.0108,0.0093,0.0097,0.0056,0.0732,0.0052,4.1575,0.0303,< LOD,0.0038,0.006,0.001,0.0049,0.0008,0.0097,0.001,0.0013,0.0005,0.0026,0.0007,< LOD,0.0003,0.0141,0.0008,0.0211,0.0008,0.0028,0.0005,0.0151,0.0007,0.0007,0.0004,< LOD,0.0012,< LOD,0.0008,< LOD,0.0011,< LOD,0.0014,< LOD,0.0011,0.0041,0.0029,< LOD,0.003,0.0582,0.0071,0.0131,0.012,< LOD,0.0145,< LOD,0.0002,< LOD,0.0053,< LOD,0.0021,,,,,< LOD,0.0012,< LOD,0.0014,< LOD,0.0015,0.0018,0.0015,< LOD,0.0009,< LOD,0.0004
1010,8,2,fond,3.2491,0.7038,14.2011,0.3865,52.9599,0.5207,0.1751,0.023,0.5218,0.0216,< LOD,0.0181,2.3597,0.026,9.0156,0.0406,0.3618,0.008,0.0138,0.009,0.0121,0.0052,0.079,0.0053,4.2004,0.03,0.0081,0.0039,0.0062,0.001,0.0043,0.0008,0.0091,0.0009,0.0015,0.0005,0.0011,0.0007,< LOD,0.0003,0.0148,0.0009,0.0221,0.0009,0.0029,0.0005,0.017,0.0008,0.0008,0.0005,< LOD,0.0013,< LOD,0.0008,0.0018,0.0011,,,< LOD,0.0011,0.0041,0.003,< LOD,0.0029,0.0642,0.0083,< LOD,0.0124,< LOD,0.0149,< LOD,0.0002,< LOD,0.0058,< LOD,0.0021,,,,,< LOD,0.0013,< LOD,0.0013,0.0029,0.0015,< LOD,0.0015,< LOD,0.0009,< LOD,0.0006
1011,8,2,fond,3.5071,0.7123,15.4774,0.4019,54.1651,0.5292,0.1613,0.0228,0.8241,0.0253,< LOD,0.018,2.4388,0.0266,8.633,0.0398,0.3848,0.0081,< LOD,0.009,0.0102,0.0053,0.0784,0.0053,4.2923,0.0301,0.0061,0.0039,0.0059,0.001,0.0047,0.0008,0.0096,0.0009,0.0015,0.0005,0.0019,0.0008,< LOD,0.0003,0.014,0.0008,0.0225,0.0009,0.0035,0.0005,0.0164,0.0007,0.0011,0.0004,< LOD,0.0013,< LOD,0.0009,,,,,< LOD,0.0012,0.0035,0.003,< LOD,0.0029,0.0516,0.0081,< LOD,0.0125,< LOD,0.0152,< LOD,0.0002,< LOD,0.0053,< LOD,0.0021,< LOD,0.0016,,,< LOD,0.0013,< LOD,0.0013,0.0017,0.0015,< LOD,0.0015,< LOD,0.0009,< LOD,0.0005
1012,8,2,fond,3.0255,0.7091,14.8669,0.3959,53.2419,0.5238,0.1604,0.0231,0.786,0.0251,< LOD,0.018,2.403,0.0264,8.7983,0.0402,0.3798,0.0082,0.0154,0.0092,0.0061,0.0052,0.0818,0.0054,4.3347,0.0303,< LOD,0.0039,0.0057,0.001,0.004,0.0008,0.0085,0.0009,0.0009,0.0005,< LOD,0.0007,< LOD,0.0003,0.0145,0.0008,0.0216,0.0009,0.0034,0.0005,0.0177,0.0008,0.0006,0.0004,< LOD,0.0013,< LOD,0.0009,,,< LOD,0.0014,< LOD,0.0012,< LOD,0.0029,< LOD,0.003,0.0622,0.0082,< LOD,0.0124,< LOD,0.015,< LOD,0.0002,< LOD,0.0057,< LOD,0.002,< LOD,0.0016,,,< LOD,0.0013,< LOD,0.0012,0.0036,0.0014,< LOD,0.0015,0.0021,0.0009,0.0009,0.0005
1013,8,2,fond,3.2023,0.7108,15.0519,0.3972,53.8884,0.5273,0.1581,0.0226,0.8213,0.0252,< LOD,0.0178,2.4183,0.0265,8.6537,0.0398,0.3921,0.0082,0.018,0.0091,0.0089,0.0053,0.0822,0.0054,4.3652,0.0304,< LOD,0.0039,0.0056,0.001,0.0051,0.0008,0.009,0.0009,0.0015,0.0005,0.0016,0.0008,< LOD,0.0003,0.0155,0.0009,0.0212,0.0008,0.0034,0.0005,0.0164,0.0008,0.0008,0.0005,< LOD,0.0013,< LOD,0.0008,0.0012,0.0011,,,0.0013,0.0012,0.0037,0.003,< LOD,0.0029,0.0616,0.0082,< LOD,0.0125,< LOD,0.0152,< LOD,0.0002,< LOD,0.0055,< LOD,0.0021,,,,,< LOD,0.0012,< LOD,0.0013,0.0029,0.0015,< LOD,0.0015,0.0012,0.0009,< LOD,0.0005
1014,8,2,matrice,2.6752,0.653,16.75,0.4078,52.9491,0.5262,0.0477,0.0178,1.1872,0.0284,< LOD,0.0174,2.7467,0.0281,5.4048,0.0315,0.3986,0.0079,0.0131,0.0088,0.0126,0.0052,0.0919,0.0054,4.2969,0.0289,< LOD,0.0039,0.0081,0.0012,0.0053,0.0008,0.0098,0.0009,0.0009,0.0005,0.0015,0.0008,< LOD,0.0003,0.0143,0.0008,0.0212,0.0009,0.003,0.0005,0.0151,0.0008,0.001,0.0004,< LOD,0.0013,< LOD,0.0009,0.0013,0.001,< LOD,0.0015,< LOD,0.0012,0.0032,0.003,< LOD,0.0029,0.0702,0.0092,0.0171,0.0126,0.015,0.0149,< LOD,0.0002,< LOD,0.0055,< LOD,0.0022,,,< LOD,0.0007,< LOD,0.0013,< LOD,0.0013,0.0018,0.0014,< LOD,0.0015,< LOD,0.0009,< LOD,0.0007
1015,8,2,matrice,3.5938,0.6746,16.4714,0.4042,52.8686,0.5249,0.0566,0.0175,1.1815,0.0281,< LOD,0.0174,2.7136,0.0278,5.3424,0.0313,0.3907,0.0077,0.0114,0.0086,0.0149,0.0051,0.0884,0.0055,4.2482,0.0287,< LOD,0.0038,0.0068,0.0012,0.0052,0.0008,0.01,0.0009,0.0016,0.0005,0.0012,0.0007,< LOD,0.0003,0.0142,0.0008,0.0204,0.0008,0.0031,0.0005,0.0162,0.0008,0.0007,0.0004,< LOD,0.0013,< LOD,0.0009,0.0015,0.001,0.0024,0.0015,< LOD,0.0011,0.0084,0.003,< LOD,0.0028,0.0614,0.0093,< LOD,0.0127,< LOD,0.0153,< LOD,0.0002,< LOD,0.0056,< LOD,0.0021,,,,,< LOD,0.0013,< LOD,0.0013,0.0025,0.0014,< LOD,0.0015,0.0011,0.0009,< LOD,0.0007
1016,8,2,matrice,3.743,0.6745,16.3838,0.4034,52.57,0.5231,0.0322,0.0172,1.1884,0.0283,< LOD,0.0173,2.6683,0.0276,5.3262,0.0312,0.39,0.0077,0.0105,0.0086,0.0103,0.0052,0.0844,0.0053,4.1974,0.0285,< LOD,0.0038,0.0077,0.0012,0.0051,0.0008,0.0094,0.0009,0.0023,0.0006,0.002,0.0007,< LOD,0.0003,0.0138,0.0008,0.0202,0.0008,0.0028,0.0005,0.0155,0.0008,0.0009,0.0005,< LOD,0.0012,< LOD,0.0008,0.0017,0.001,,,< LOD,0.0012,0.0047,0.003,< LOD,0.0029,0.0723,0.0094,< LOD,0.0125,0.0178,0.0154,< LOD,0.0002,< LOD,0.0056,< LOD,0.0023,,,,,< LOD,0.0013,0.0015,0.0014,< LOD,0.0014,0.0016,0.0015,< LOD,0.0009,< LOD,0.0007
1017,8,3,matrice,3.3803,0.6389,15.8972,0.3966,53.3519,0.5271,0.0421,0.0171,0.9089,0.0254,< LOD,0.017,2.6497,0.0276,5.247,0.031,0.4067,0.0079,0.0104,0.0086,0.0065,0.0051,0.0868,0.0054,4.166,0.0285,0.007,0.0039,0.0062,0.001,0.0044,0.0007,0.0085,0.0008,0.0011,0.0005,0.0009,0.0007,< LOD,0.0003,0.0126,0.0008,0.0203,0.0008,0.0028,0.0005,0.0166,0.0008,0.0006,0.0005,< LOD,0.0013,< LOD,0.0009,0.0019,0.0011,,,< LOD,0.0011,0.004,0.0028,< LOD,0.003,0.0532,0.0088,< LOD,0.012,< LOD,0.0145,< LOD,0.0002,< LOD,0.0056,< LOD,0.002,< LOD,0.0016,,,< LOD,0.0013,< LOD,0.0012,0.0027,0.0013,0.0014,0.0013,< LOD,0.0009,< LOD,0.0007
1018,8,3,matrice,2.9481,0.6412,15.7335,0.3946,52.3446,0.5213,0.0396,0.0169,0.8532,0.0247,< LOD,0.0169,2.6462,0.0275,5.2032,0.0309,0.3932,0.0078,0.0088,0.0084,0.0113,0.0051,0.0781,0.0053,4.1289,0.0284,< LOD,0.0038,0.0058,0.001,0.0043,0.0007,0.0074,0.0008,0.0013,0.0005,0.0008,0.0007,< LOD,0.0003,0.0133,0.0008,0.0211,0.0009,0.0024,0.0005,0.016,0.0008,0.0008,0.0004,< LOD,0.0013,< LOD,0.0009,,,< LOD,0.0014,0.0016,0.0011,0.0054,0.0029,< LOD,0.003,0.0628,0.009,< LOD,0.0122,< LOD,0.0148,< LOD,0.0002,< LOD,0.0058,< LOD,0.002,,,,,< LOD,0.0013,< LOD,0.0012,0.003,0.0013,< LOD,0.0013,< LOD,0.0009,< LOD,0.0007
1019,8,3,matrice,2.7708,0.6318,15.7041,0.3932,51.9637,0.5186,0.0377,0.0166,0.8776,0.0249,< LOD,0.0167,2.5782,0.0271,5.1911,0.0308,0.3954,0.0078,0.0112,0.0085,0.0076,0.0048,0.0908,0.0054,4.0769,0.0282,0.0043,0.0038,0.0064,0.0011,0.0048,0.0008,0.0084,0.0008,0.0012,0.0005,0.0009,0.0007,< LOD,0.0003,0.0133,0.0008,0.0201,0.0008,0.0028,0.0005,0.0166,0.0008,0.0009,0.0005,< LOD,0.0013,< LOD,0.0009,,,,,< LOD,0.0011,< LOD,0.0029,< LOD,0.003,0.0594,0.0093,< LOD,0.0124,0.0157,0.0148,< LOD,0.0002,< LOD,0.0057,< LOD,0.002,,,< LOD,0.0008,< LOD,0.0013,< LOD,0.0012,0.0021,0.0013,< LOD,0.0014,< LOD,0.0009,< LOD,0.0008
1020,8,3,fond,2.8946,0.7059,13.9661,0.3851,52.9086,0.5209,0.2283,0.0243,0.3364,0.0192,0.029,0.0184,2.5075,0.0268,9.4587,0.0417,0.3653,0.0081,< LOD,0.0088,0.0097,0.0054,0.0731,0.0053,3.9415,0.0293,0.004,0.0037,0.0046,0.0009,0.0036,0.0007,0.008,0.0008,0.0008,0.0004,0.0012,0.0006,< LOD,0.0003,0.0127,0.0007,0.0223,0.0009,0.0027,0.0005,0.017,0.0008,0.0006,0.0005,< LOD,0.0013,< LOD,0.0009,,,< LOD,0.0013,< LOD,0.0011,< LOD,0.0028,< LOD,0.0032,0.0493,0.0075,< LOD,0.0117,< LOD,0.0141,< LOD,0.0002,< LOD,0.0057,< LOD,0.0019,< LOD,0.0017,< LOD,0.0008,< LOD,0.0014,< LOD,0.0012,0.0014,0.0013,< LOD,0.0013,< LOD,0.001,< LOD,0.0006
1021,8,3,fond,3.1092,0.7097,14.1144,0.3869,52.5988,0.5192,0.2341,0.0246,0.3426,0.0194,0.0361,0.0185,2.4945,0.0267,9.479,0.0417,0.3582,0.0081,0.0111,0.0092,0.0078,0.0053,0.0767,0.0053,3.9377,0.0293,0.0046,0.0037,0.0048,0.0009,0.0044,0.0007,0.0082,0.0008,0.0013,0.0004,0.0015,0.0007,< LOD,0.0003,0.0128,0.0007,0.0219,0.0009,0.003,0.0005,0.0176,0.0008,0.0006,0.0005,< LOD,0.0013,< LOD,0.0009,0.0016,0.0011,,,< LOD,0.0011,0.0049,0.0028,< LOD,0.0032,0.0509,0.0076,< LOD,0.0118,0.022,0.0143,< LOD,0.0002,< LOD,0.0053,< LOD,0.0019,,,,,< LOD,0.0013,< LOD,0.0011,0.0019,0.0013,< LOD,0.0012,< LOD,0.0009,< LOD,0.0006
1022,8,3,fond,2.1602,0.6703,13.8612,0.3824,51.8879,0.5151,0.2132,0.0242,0.3195,0.0192,< LOD,0.0182,2.4829,0.0267,9.3835,0.0415,0.3493,0.0081,< LOD,0.0087,0.0146,0.0056,0.0708,0.0053,3.8736,0.0291,< LOD,0.0037,0.0047,0.0009,0.004,0.0007,0.0084,0.0008,0.0009,0.0005,0.0017,0.0007,< LOD,0.0003,0.0118,0.0007,0.0223,0.0009,0.0035,0.0005,0.0184,0.0009,0.0008,0.0005,< LOD,0.0013,< LOD,0.0009,< LOD,0.0011,< LOD,0.0013,< LOD,0.0011,< LOD,0.0028,< LOD,0.0031,0.0498,0.0078,< LOD,0.0119,< LOD,0.0141,< LOD,0.0002,< LOD,0.0057,< LOD,0.0019,< LOD,0.0016,,,< LOD,0.0013,< LOD,0.0012,0.002,0.0014,< LOD,0.0015,< LOD,0.001,< LOD,0.0006
